Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2021-01-01,489.7408752441406,487.0433654785156,2383.683349609375,2633.825927734375,621.2061767578125,3002.03857421875,514.0640869140625,884.2992553710938,129.1801300048828,494.20819091796875,3292.923828125,788.7806396484375,86.33708953857422,3733.72119140625,1015.8335571289062,2424.21337890625,906.5850830078125,759.4004516601562,663.9057006835938,665.80029296875,2560.681396484375,230.024169921875,2173.495849609375,510.19140625,159.7165985107422,867.8728637695312,1086.0970458984375,366.7912292480469,397.15081787109375,1218.8731689453125,691.4931640625,7371.6318359375,80.0753173828125,872.216552734375,67.06398010253906,80.8932876586914,897.0470581054688,884.6102294921875,194.43405151367188,253.2423553466797,561.122314453125,2534.8974609375,573.813720703125,54.244361877441406,800.046630859375,1529.7098388671875,5147.884765625,178.8804931640625
2021-01-04,493.081298828125,482.2584533691406,2378.15576171875,2613.09130859375,622.1024780273438,3037.5673828125,507.83807373046875,887.1204833984375,133.712158203125,496.0789489746094,3279.171875,794.1723022460938,87.54905700683594,3746.526123046875,1021.822265625,2531.94775390625,936.742919921875,783.2890014648438,659.6895141601562,682.926025390625,2512.152587890625,245.41700744628906,2208.9541015625,514.253662109375,159.3805389404297,865.6552734375,1110.052001953125,379.4035339355469,391.4745178222656,1235.4129638671875,707.212158203125,7382.17529296875,80.0753173828125,868.7775268554688,69.76236724853516,80.44506072998047,898.55908203125,900.4175415039062,195.50531005859375,254.73779296875,568.792236328125,2631.159912109375,576.1985473632812,58.45334243774414,819.6806640625,1522.15283203125,5183.3017578125,182.7060546875
2021-01-05,492.9815673828125,482.7900695800781,2477.06201171875,2651.19140625,661.687255859375,3011.869140625,498.3748779296875,879.3545532226562,132.5791473388672,493.1049499511719,3277.510986328125,789.4010009765625,86.20951080322266,3726.979736328125,1024.66162109375,2550.253173828125,933.6835327148438,792.0376586914062,664.67431640625,700.4935913085938,2531.424072265625,241.5567169189453,2230.84814453125,519.6214599609375,157.9241485595703,888.6018676757812,1114.834228515625,372.0149841308594,390.3193359375,1227.613037109375,698.7154541015625,7337.27197265625,78.90308380126953,877.3008422851562,68.3232192993164,80.25298309326172,887.3883056640625,894.6378784179688,202.29603576660156,255.37229919433594,567.8980712890625,2677.515869140625,581.4931030273438,57.403202056884766,821.2350463867188,1541.8310546875,5196.9228515625,187.2691192626953
2021-01-06,489.4916076660156,480.22845458984375,2469.8564453125,2662.10400390625,651.5296020507812,2986.0419921875,489.7392272949219,875.9153442382812,130.9895782470703,503.9455871582031,3266.989013671875,787.0630493164062,86.1776123046875,3763.598876953125,1024.9329833984375,2522.080078125,956.3141479492188,781.531494140625,661.8092041015625,705.6951293945312,2544.917724609375,250.00106811523438,2200.5791015625,528.761474609375,153.40560913085938,889.2767333984375,1104.7525634765625,378.0858459472656,392.44049072265625,1234.8489990234375,694.9390258789062,7311.5380859375,79.10519409179688,875.26806640625,69.76236724853516,83.73204040527344,863.9860229492188,899.3307495117188,217.3754119873047,258.3633117675781,569.6390991210938,2641.590576171875,577.1047973632812,57.67733383178711,815.75390625,1543.450439453125,5301.17919921875,187.31521606445312
2021-01-07,516.613525390625,496.7097473144531,2476.173828125,2649.6728515625,668.3095703125,2964.698486328125,494.67529296875,896.0178833007812,132.6468048095703,523.0845947265625,3279.07958984375,788.7330322265625,87.07064819335938,3689.099853515625,1021.560791015625,2526.322509765625,965.2984008789062,769.0280151367188,659.805908203125,691.2191772460938,2521.56103515625,263.3673095703125,2156.47265625,523.3451538085938,151.4637908935547,917.9117431640625,1087.562255859375,381.5683288574219,388.85546875,1258.296142578125,702.77490234375,7251.5869140625,78.41803741455078,856.9285888671875,70.44596862792969,84.1162338256836,862.5869140625,903.1343383789062,237.2754364013672,260.7652282714844,566.4395141601562,2625.40283203125,573.1935424804688,60.9669189453125,813.7904663085938,1513.7611083984375,5252.140625,187.4765167236328
2021-01-08,516.513916015625,499.75469970703125,2520.544189453125,2699.4443359375,669.9029541015625,3043.3447265625,494.77264404296875,914.321044921875,135.33558654785156,518.287841796875,3299.7998046875,800.3272094726562,89.11186218261719,3743.5185546875,1034.6138916015625,2632.197998046875,975.4481811523438,794.6741943359375,666.9805297851562,703.6832885742188,2608.921630859375,258.8314514160156,2176.819091796875,524.2639770507812,150.4928436279297,906.1010131835938,1130.6026611328125,379.168212890625,392.500244140625,1290.671142578125,727.4154052734375,7681.7822265625,80.96459197998047,865.38818359375,72.42478942871094,86.89093017578125,872.7647705078125,924.22705078125,235.26004028320312,259.22442626953125,584.2260131835938,2701.66796875,581.4931030273438,60.1529655456543,859.8895263671875,1519.8951416015625,5440.70556640625,198.28494262695312
2021-01-11,517.6605834960938,491.3932189941406,2517.632080078125,2703.8095703125,664.1768188476562,3119.40380859375,485.2558898925781,895.8284912109375,135.876708984375,524.9073486328125,3334.503173828125,817.6466064453125,90.38762664794922,3707.869873046875,1049.8377685546875,2647.73828125,975.4481811523438,842.9705810546875,676.2050170898438,711.6328125,2639.128173828125,255.45375061035156,2211.321044921875,526.8270874023438,151.23973083496094,895.7847290039062,1185.8359375,375.591552734375,386.017333984375,1268.6806640625,744.9754028320312,7890.57763671875,80.03489685058594,869.4157104492188,73.79196166992188,86.89093017578125,856.313232421875,924.9678955078125,227.26187133789062,256.05206298828125,584.4141845703125,2749.75634765625,600.0477905273438,58.6768684387207,881.56884765625,1534.9117431640625,5471.79248046875,205.9360809326172
2021-01-12,523.892578125,494.1965026855469,2484.761474609375,2581.634033203125,672.8904418945312,3125.35400390625,490.8977966308594,893.1268310546875,136.1472930908203,542.751220703125,3351.854736328125,804.5735473632812,93.54512786865234,3654.614990234375,1037.6373291015625,2747.36865234375,981.2758178710938,848.563232421875,689.9717407226562,705.0573120117188,2680.848388671875,255.11593627929688,2162.89013671875,530.018798828125,154.18983459472656,894.3867797851562,1182.00146484375,376.0622253417969,379.106201171875,1268.4927978515625,736.24267578125,7847.7353515625,80.96459197998047,850.8682861328125,74.4395751953125,86.9549560546875,883.3036499023438,913.8535766601562,229.25006103515625,265.1158752441406,573.73291015625,2748.371337890625,595.564208984375,58.61359786987305,870.6064453125,1498.793701171875,5486.67919921875,210.96005249023438
2021-01-13,534.5120239257812,518.749267578125,2447.20263671875,2565.644775390625,684.9400634765625,3105.218017578125,477.33587646484375,876.6429443359375,139.3095703125,554.7431030273438,3342.163818359375,803.1898193359375,93.00293731689453,3607.955810546875,1025.262451171875,2734.974365234375,1003.6636352539062,843.6495361328125,685.1499633789062,700.0028686523438,2687.90478515625,253.47532653808594,2159.658935546875,538.2398071289062,157.7747802734375,908.9452514648438,1195.271240234375,379.2623291015625,374.85394287109375,1271.0301513671875,782.0307006835938,7801.5390625,82.90483856201172,851.8231811523438,75.73480224609375,87.5098876953125,875.0665283203125,915.3848876953125,220.94325256347656,278.07708740234375,566.8157958984375,2734.607421875,591.84375,59.8155632019043,875.0650634765625,1477.8887939453125,5498.11181640625,211.5592498779297
2021-01-14,530.5734252929688,519.0392456054688,2479.57958984375,2527.87646484375,673.189208984375,3083.7890625,474.8482666015625,872.02734375,144.3151092529297,556.9495849609375,3383.051025390625,802.4265747070312,93.54512786865234,3613.097412109375,1028.9256591796875,2752.08837890625,990.93994140625,821.0794067382812,684.2647705078125,693.7709350585938,2695.992919921875,252.26895141601562,2183.510009765625,535.1448974609375,159.94070434570312,934.928955078125,1180.9244384765625,373.0973205566406,376.9552001953125,1293.6783447265625,783.4940795898438,7810.740234375,82.62187194824219,857.1791381835938,75.59089660644531,87.55258178710938,884.9058837890625,914.001708984375,221.2337646484375,278.4849548339844,571.2860107421875,2819.386962890625,585.73828125,59.57939147949219,861.11669921875,1462.332275390625,5431.5595703125,209.416015625
