Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TMPV.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,LTM.NS
2023-11-01,2214.34521484375,758.9081420898438,4765.6787109375,2840.80224609375,970.221435546875,5098.478515625,734.3839721679688,1569.7532958984375,129.49945068359375,900.8566284179688,1167.6065673828125,254.85215759277344,1056.2960205078125,3204.72705078125,1847.304931640625,1140.6376953125,705.9421997070312,614.0565795898438,2831.705810546875,456.71337890625,2335.312255859375,899.30908203125,1414.5791015625,1247.90771484375,367.4613037109375,716.888671875,344.1056823730469,2818.642822265625,1417.630615234375,10023.5595703125,1166.3662109375,217.49444580078125,160.9494171142578,181.4423065185547,1135.0125732421875,1329.2730712890625,536.4240112304688,362.8636169433594,1089.054443359375,882.8963623046875,613.4313354492188,109.4355697631836,3060.4130859375,1026.004150390625,3153.5595703125,2192.138427734375,8279.5576171875,526.3133544921875,178.17141723632812,4810.04248046875
2023-11-02,2212.347900390625,764.0392456054688,4855.54638671875,2860.98583984375,981.3533325195312,5073.72216796875,732.14306640625,1572.498046875,131.79795837402344,911.11328125,1174.6533203125,256.6805725097656,1054.7252197265625,3259.453125,1876.1728515625,1153.729736328125,707.0194702148438,613.313720703125,2794.758056640625,468.0645751953125,2366.284912109375,905.114013671875,1442.8192138671875,1262.652587890625,370.07928466796875,725.69580078125,346.75970458984375,2840.83935546875,1432.3466796875,10097.896484375,1178.0479736328125,219.9723358154297,160.51837158203125,183.38360595703125,1146.2767333984375,1336.685302734375,541.822265625,372.8973083496094,1105.299560546875,890.814697265625,621.9823608398438,110.8434066772461,3087.473388671875,1028.2164306640625,3181.48388671875,2184.358154296875,8356.1640625,534.9194946289062,179.43418884277344,4830.5859375
2023-11-03,2226.87841796875,784.859619140625,5120.0341796875,2887.751220703125,987.24365234375,5121.947265625,728.447509765625,1533.1256103515625,132.9716796875,917.9181518554688,1172.5635986328125,259.2984619140625,1039.818603515625,3347.03466796875,1874.6405029296875,1147.251708984375,710.3707885742188,616.0867309570312,2828.912841796875,469.0516357421875,2387.64697265625,918.7406616210938,1432.0069580078125,1280.069580078125,371.8818359375,738.2632446289062,345.8717041015625,2834.170654296875,1431.66455078125,10071.140625,1172.539306640625,221.24684143066406,163.7942657470703,184.55738830566406,1146.0296630859375,1322.6070556640625,547.5520629882812,384.0945739746094,1113.348876953125,893.209716796875,632.7811889648438,110.09256744384766,3079.019775390625,1044.4390869140625,3254.027587890625,2190.991455078125,8418.9912109375,544.3665771484375,179.38743591308594,4941.150390625
2023-11-06,2243.007080078125,791.8655395507812,5131.70849609375,2937.64453125,1007.7603149414062,5158.10302734375,743.2444458007812,1561.320068359375,134.63441467285156,926.251708984375,1170.3765869140625,263.07989501953125,1054.6463623046875,3428.025390625,1896.8846435546875,1150.3773193359375,715.5176391601562,615.7896118164062,2899.878173828125,475.7143249511719,2376.370849609375,930.2027587890625,1451.75537109375,1293.20166015625,373.68438720703125,746.1302490234375,347.25860595703125,2896.670654296875,1450.47412109375,10079.51953125,1186.732421875,222.6630096435547,166.63909912109375,187.988525390625,1155.564697265625,1325.0943603515625,543.9531860351562,383.6996154785156,1122.032470703125,898.0487060546875,631.3641357421875,112.06352233886719,3105.98828125,1052.78125,3246.624267578125,2227.599365234375,8535.90234375,548.7191162109375,179.9019012451172,4955.294921875
2023-11-07,2230.373779296875,786.9810791015625,5103.78955078125,2941.57177734375,1019.2416381835938,5169.6943359375,736.7133178710938,1566.70947265625,135.02569580078125,924.2299194335938,1182.3807373046875,261.1683654785156,1067.7352294921875,3426.17041015625,1899.7022705078125,1154.227783203125,712.0464477539062,616.433349609375,2866.318603515625,478.2806396484375,2375.46728515625,932.8099975585938,1467.7022705078125,1294.1231689453125,371.4096984863281,740.78662109375,349.463623046875,2882.8955078125,1442.141357421875,10048.6005859375,1190.6385498046875,225.77847290039062,166.55288696289062,187.8079376220703,1148.0552978515625,1334.0487060546875,549.0673828125,382.87115478515625,1142.4730224609375,901.3724365234375,630.3380126953125,112.29816436767578,3096.983642578125,1059.09521484375,3249.75439453125,2417.9208984375,8580.1572265625,546.0482177734375,179.2705078125,4991.1875
2023-11-08,2256.938232421875,807.850830078125,5078.0556640625,3001.59912109375,1020.0403442382812,5149.279296875,733.20947265625,1572.3980712890625,137.3241729736328,923.8353881835938,1206.2432861328125,263.78631591796875,1077.45556640625,3466.446044921875,1911.8624267578125,1148.52001953125,714.1052856445312,612.7691040039062,2868.0126953125,481.7353515625,2397.257568359375,920.6591796875,1470.2200927734375,1281.8665771484375,375.0577697753906,748.8020629882812,348.46588134765625,2917.114501953125,1449.596923828125,10116.2216796875,1186.341552734375,223.46546936035156,168.40634155273438,186.90501403808594,1154.0330810546875,1338.6751708984375,549.5882568359375,381.4164733886719,1148.0831298828125,895.7513427734375,627.9437255859375,111.73503112792969,3107.18310546875,1050.0159912109375,3291.14404296875,2446.69873046875,8593.0986328125,549.7083740234375,178.75604248046875,5035.88427734375
2023-11-09,2211.698486328125,795.5164794921875,5263.5048828125,2987.004150390625,1020.2400512695312,5169.5986328125,726.0099487304688,1579.1348876953125,134.9278564453125,919.49609375,1203.4730224609375,268.8974609375,1078.324951171875,3458.244140625,1912.9993896484375,1148.3841552734375,711.2805786132812,615.3439331054688,2906.287841796875,478.1819763183594,2356.67431640625,922.2333374023438,1488.388671875,1266.9376220703125,372.8689270019531,743.0131225585938,348.2064514160156,2944.762939453125,1512.603759765625,10192.71484375,1183.6641845703125,224.6455841064453,166.121826171875,189.43321228027344,1141.50927734375,1343.8487548828125,547.7415161132812,374.4322204589844,1147.59521484375,882.60302734375,634.5890502929688,112.29816436767578,3075.849609375,1036.0052490234375,3263.219482421875,2471.83544921875,8522.1708984375,544.4655151367188,178.1246337890625,5056.38037109375
2023-11-10,2202.161376953125,797.8846435546875,5244.52734375,2983.367919921875,1027.528076171875,5143.984375,731.7203369140625,1592.8577880859375,135.75924682617188,922.6026611328125,1205.368408203125,268.7727966308594,1071.7952880859375,3457.12158203125,1920.9083251953125,1137.4666748046875,714.081298828125,620.6917724609375,2843.38037109375,475.07269287109375,2366.046875,923.4632568359375,1479.9462890625,1261.4544677734375,374.7143859863281,746.8724365234375,348.30621337890625,2952.9404296875,1485.3642578125,10181.39453125,1179.2890625,229.17718505859375,168.8804931640625,190.65213012695312,1143.658203125,1348.52490234375,548.8306274414062,376.1277770996094,1150.668701171875,892.232177734375,636.25048828125,112.67359161376953,3062.985595703125,1049.09423828125,3235.990966796875,2483.107177734375,8604.9521484375,541.2505493164062,177.3997039794922,5063.54833984375
2023-11-13,2210.699951171875,799.1180419921875,5187.04931640625,2992.240966796875,1023.684326171875,5175.609375,723.4693603515625,1582.0789794921875,140.2584686279297,922.1095581054688,1205.805908203125,290.33953857421875,1070.7974853515625,3559.2998046875,1906.919189453125,1142.494873046875,712.7886352539062,615.0469360351562,2855.833984375,481.1924743652344,2358.0537109375,919.3801879882812,1490.6104736328125,1265.78564453125,374.2423400878906,753.1561279296875,348.8550109863281,2967.786865234375,1501.103759765625,10190.8037109375,1176.7801513671875,231.9622344970703,168.7943115234375,191.6905059814453,1143.5101318359375,1321.6121826171875,550.5826416015625,379.1333923339844,1149.156494140625,895.9957885742188,638.4005126953125,113.56521606445312,3061.23974609375,1042.8262939453125,3244.33837890625,2552.63232421875,8571.9091796875,546.74072265625,178.49879455566406,5062.53857421875
2023-11-15,2222.43408203125,800.0061645507812,5191.322265625,3021.914794921875,1039.6583251953125,5281.9794921875,710.0482788085938,1583.925537109375,139.91615295410156,936.9027709960938,1206.97216796875,291.37835693359375,1070.8172607421875,3757.407470703125,1921.8475341796875,1156.6741943359375,720.25732421875,630.0009765625,2909.9052734375,498.86090087890625,2365.904296875,925.9229125976562,1475.1572265625,1299.836669921875,379.3494873046875,764.7835083007812,353.1054382324219,2983.801025390625,1504.9046630859375,10247.302734375,1181.08935546875,233.47279357910156,171.9839630126953,189.74920654296875,1164.185791015625,1350.21630859375,553.7554321289062,392.2251892089844,1152.1810302734375,908.7530517578125,656.284423828125,116.42781066894531,3128.0869140625,1081.90869140625,3275.34326171875,2546.7470703125,8660.3212890625,555.7425537109375,183.1758270263672,5197.7841796875
