Date,SBIN.NS,BANKBARODA.NS,PNB.NS,CANBK.NS,UNIONBANK.NS,BANKINDIA.NS,INDIANB.NS,CENTRALBK.NS,IOB.NS,UCOBANK.NS,MAHABANK.NS,PSB.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,AXISBANK.NS,INDUSINDBK.NS,FEDERALBNK.NS,IDFCFIRSTB.NS,RBLBANK.NS,YESBANK.NS,BANDHANBNK.NS,CUB.NS,KARURVYSYA.NS,SOUTHBANK.NS,DCBBANK.NS,KTKBANK.NS,J&KBANK.NS,AUBANK.NS,BAJFINANCE.NS,BAJAJFINSV.NS,CHOLAFIN.NS,SHRIRAMFIN.NS,LTF.NS,M&MFIN.NS,SUNDARMFIN.NS,ABCAPITAL.NS,POONAWALLA.NS,IIFL.NS,MUTHOOTFIN.NS,MANAPPURAM.NS,LICHSGFIN.NS,PNBHOUSING.NS,CANFINHOME.NS,REPCOHOME.NS,AAVAS.NS,CREDITACC.NS,SPANDANA.NS
2024-12-23,790.7332763671875,230.58811950683594,95.74107360839844,94.46736907958984,112.0349349975586,95.71719360351562,513.2632446289062,52.278160095214844,51.63999938964844,42.30299377441406,50.95515441894531,47.35060501098633,874.0343017578125,1276.1121826171875,348.06707763671875,1077.3975830078125,944.1707153320312,195.16773986816406,61.5670280456543,154.04953002929688,19.90999984741211,161.4921417236328,128.4868927001953,177.7294158935547,24.415193557739258,120.82640838623047,202.1329345703125,95.2667465209961,547.9913940429688,678.2892456054688,1561.3065185546875,1168.1390380859375,564.6845092773438,133.18174743652344,253.0298309326172,4449.9091796875,186.38999938964844,318.29998779296875,405.1025695800781,2025.427001953125,181.66238403320312,561.8750610351562,832.1818237304688,709.1513671875,407.73382568359375,1672.550048828125,826.1500244140625,319.1499938964844
2024-12-24,781.9702758789062,229.37078857421875,95.98661041259766,93.97203826904297,111.0108871459961,95.6424331665039,516.652587890625,52.268524169921875,51.689998626708984,42.52630615234375,50.50331115722656,47.26222610473633,872.6268310546875,1276.554931640625,348.8049621582031,1077.1480712890625,933.7875366210938,194.87054443359375,61.90492630004883,162.298095703125,19.799999237060547,163.6141815185547,128.51634216308594,177.22999572753906,24.23933219909668,120.34502410888672,205.5852813720703,96.18767547607422,554.9260864257812,672.5106811523438,1562.4549560546875,1182.4530029296875,564.6942749023438,135.0716552734375,251.98011779785156,4332.1298828125,186.25999450683594,321.95001220703125,411.5548400878906,1993.5401611328125,182.95033264160156,563.6090087890625,835.933349609375,708.809814453125,405.5335998535156,1669.050048828125,826.5999755859375,311.25
2024-12-26,782.35546875,230.9907684326172,96.47769165039062,94.42063903808594,111.84703826904297,96.40869140625,519.1825561523438,51.83479690551758,51.5,42.00200653076172,49.797298431396484,47.16402816772461,869.059814453125,1276.6534423828125,349.55279541015625,1074.9515380859375,930.4429931640625,195.821533203125,61.36826705932617,161.4036865234375,19.799999237060547,158.63327026367188,127.74342346191406,176.8042755126953,24.3565731048584,120.0306625366211,204.9434356689453,99.93995666503906,547.0933227539062,673.2564697265625,1557.2119140625,1186.343017578125,573.302978515625,133.2888946533203,253.4592742919922,4296.5791015625,184.35000610351562,320.45001220703125,406.8397216796875,2020.4798583984375,181.19044494628906,566.6436157226562,839.5366821289062,706.6136474609375,406.3647766113281,1663.9000244140625,834.9500122070312,309.29998779296875
2024-12-27,770.0296630859375,229.40826416015625,95.79773712158203,93.79446411132812,110.73843383789062,96.06294250488281,522.4286499023438,51.208309173583984,51.33000183105469,41.75927734375,49.62785339355469,46.83015823364258,872.6996459960938,1286.690673828125,350.9687194824219,1075.7003173828125,951.8582763671875,194.88046264648438,62.13350296020508,158.86947631835938,19.81999969482422,157.9652099609375,127.08829498291016,182.35499572753906,24.395652770996094,120.02083587646484,208.6291961669922,98.37242889404297,550.9848022460938,682.34423828125,1577.1851806640625,1190.8316650390625,567.8184814453125,134.40921020507812,254.7952880859375,4305.048828125,183.24000549316406,320.6499938964844,409.1724548339844,2027.435302734375,180.53172302246094,574.7357788085938,840.1289672851562,732.57666015625,402.7954406738281,1661.550048828125,839.6500244140625,324.8999938964844
2024-12-30,759.1000366210938,225.67201232910156,96.09994506835938,92.93465423583984,111.73429870605469,94.31549072265625,506.91424560546875,50.62036895751953,50.58000183105469,41.157310485839844,48.10287094116211,46.37845230102539,862.82373046875,1273.9964599609375,347.1397705078125,1068.21240234375,961.9419555664062,199.15985107421875,63.42546844482422,155.84832763671875,19.540000915527344,156.20664978027344,126.94841766357422,174.85580444335938,24.23933219909668,118.01671600341797,206.1979522705078,97.25555419921875,575.9297485351562,680.4180297851562,1574.5885009765625,1209.334716796875,571.7555541992188,132.78233337402344,252.02783203125,4091.943115234375,180.07000732421875,315.3500061035156,409.9665832519531,2058.685302734375,185.89988708496094,569.1483154296875,858.5901489257812,736.2368774414062,402.01312255859375,1659.0999755859375,909.25,321.75
2024-12-31,765.5037231445312,225.25064086914062,97.06320190429688,93.5701675415039,113.08717346191406,95.221923828125,505.95953369140625,51.38180160522461,51.7599983215332,42.594268798828125,49.128936767578125,47.28186798095703,860.3728637695312,1261.203857421875,356.1836853027344,1062.9710693359375,958.597412109375,198.13954162597656,62.749671936035156,157.02101135253906,19.59000015258789,156.26559448242188,126.85272979736328,177.76214599609375,24.444501876831055,118.90088653564453,208.6291961669922,98.77410125732422,557.8695678710938,673.9725952148438,1566.0001220703125,1182.9515380859375,565.9087524414062,132.12960815429688,252.8389892578125,4080.6181640625,177.82000732421875,314.3500061035156,410.4629211425781,2092.62939453125,185.28050231933594,576.1326293945312,866.4879760742188,741.1171264648438,398.7371826171875,1679.550048828125,886.5499877929688,331.0
2025-01-01,763.8185424804688,225.87803649902344,96.94988250732422,93.81314849853516,115.61441040039062,95.9134292602539,494.1208801269531,51.89263153076172,51.869998931884766,42.584564208984375,49.5054817199707,47.841590881347656,865.1774291992188,1263.1719970703125,356.65234375,1070.0595703125,967.8324584960938,198.6249237060547,63.793182373046875,156.822265625,19.6299991607666,157.12030029296875,127.94215393066406,184.72100830078125,24.57151222229004,118.57669067382812,206.2854766845703,98.47039794921875,567.2987670898438,685.0656127929688,1574.2890625,1181.3555908203125,571.6869506835938,134.2046356201172,253.41152954101562,4025.421142578125,179.0,314.1000061035156,415.1780090332031,2169.921875,188.34800720214844,578.3001098632812,896.4995727539062,712.8604125976562,422.9889831542969,1677.8499755859375,890.9000244140625,329.45001220703125
2025-01-02,771.522216796875,225.7843780517578,99.61302947998047,94.48605346679688,114.06425476074219,96.97871398925781,499.6583251953125,52.0082893371582,52.13999938964844,42.79816436767578,49.66550827026367,47.78266906738281,870.5158081054688,1270.0111083984375,366.37432861328125,1084.83544921875,989.7468872070312,204.20199584960938,64.2801513671875,158.13406372070312,19.59000015258789,158.1027374267578,129.6867218017578,182.39593505859375,25.353111267089844,119.04824829101562,207.54971313476562,99.05821990966797,569.743408203125,729.9015502929688,1698.37255859375,1268.2852783203125,599.383544921875,139.1632843017578,263.09759521484375,4627.36572265625,183.88999938964844,321.45001220703125,428.3306884765625,2210.919189453125,187.63027954101562,583.8394165039062,912.9862670898438,711.9819946289062,429.73651123046875,1695.6500244140625,954.6500244140625,338.5
2025-01-03,764.0111694335938,226.2713165283203,100.48185729980469,94.81315612792969,116.55390930175781,97.85711669921875,500.613037109375,53.116695404052734,53.099998474121094,43.65257263183594,51.89650344848633,48.362030029296875,848.8954467773438,1244.8687744140625,366.6734924316406,1083.1383056640625,996.2863159179688,203.32037353515625,64.67768096923828,161.7813262939453,19.959999084472656,154.9098358154297,129.1420135498047,182.24856567382812,26.339879989624023,118.96965789794922,205.37132263183594,98.71532440185547,572.2877807617188,731.6845703125,1698.822021484375,1316.9122314453125,597.091796875,139.73805236816406,263.8133239746094,4615.84423828125,184.4499969482422,319.6000061035156,417.9078063964844,2191.66943359375,184.56277465820312,587.1148681640625,914.8126831054688,703.8807373046875,426.16717529296875,1701.3499755859375,934.5499877929688,341.25
2025-01-06,747.6408081054688,213.46139526367188,96.08104705810547,90.96269226074219,107.77902221679688,93.26889038085938,486.7217102050781,51.19866943359375,50.689998626708984,41.75927734375,49.514892578125,46.1722412109375,830.1141357421875,1243.933837890625,354.9073791503906,1061.6732177734375,968.4813232421875,195.67294311523438,62.22294998168945,165.7565460205078,18.899999618530273,148.9464874267578,124.2763671875,178.42529296875,25.187023162841797,114.9024887084961,200.9464874267578,96.06031799316406,559.01708984375,725.9652709960938,1682.343994140625,1290.927978515625,581.6569213867188,134.81838989257812,258.6124267578125,4387.76953125,176.27000427246094,313.29998779296875,401.4794006347656,2141.267822265625,176.25486755371094,572.5200805664062,885.6895141601562,681.0410766601562,404.9956970214844,1691.0,911.25,334.3999938964844
