Date,SBIN.NS,BANKBARODA.NS,PNB.NS,CANBK.NS,UNIONBANK.NS,BANKINDIA.NS,INDIANB.NS,CENTRALBK.NS,IOB.NS,UCOBANK.NS,MAHABANK.NS,PSB.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,AXISBANK.NS,INDUSINDBK.NS,FEDERALBNK.NS,IDFCFIRSTB.NS,RBLBANK.NS,YESBANK.NS,BANDHANBNK.NS,CUB.NS,KARURVYSYA.NS,SOUTHBANK.NS,DCBBANK.NS,CSBBANK.NS,KTKBANK.NS,J&KBANK.NS,AUBANK.NS,EQUITASBNK.NS,UJJIVANSFB.NS,SURYODAY.NS,BAJFINANCE.NS,BAJAJFINSV.NS,CHOLAFIN.NS,SHRIRAMFIN.NS,LTF.NS,M&MFIN.NS,SUNDARMFIN.NS,ABCAPITAL.NS,POONAWALLA.NS,IIFL.NS,MUTHOOTFIN.NS,MANAPPURAM.NS,LICHSGFIN.NS,PNBHOUSING.NS,CANFINHOME.NS,REPCOHOME.NS,AAVAS.NS,HOMEFIRST.NS,CREDITACC.NS,SPANDANA.NS
2025-09-24,850.8631591796875,246.40042114257812,107.87323760986328,118.98495483398438,135.17889404296875,117.16276550292969,693.4281005859375,36.665367126464844,39.529998779296875,29.999065399169922,54.65302276611328,29.184480667114258,935.5761108398438,1371.1405029296875,405.5598449707031,1158.0069580078125,739.5521240234375,192.92091369628906,69.83484649658203,269.6518859863281,21.190000534057617,157.10818481445312,156.84063720703125,210.6516571044922,29.589086532592773,125.38863372802734,358.1000061035156,173.74000549316406,104.3499984741211,735.4358520507812,57.88999938964844,45.0099983215332,135.1283416748047,1023.4585571289062,2067.435791015625,1628.3421630859375,617.8685913085938,244.30470275878906,275.9416198730469,4606.443359375,291.95001220703125,485.5,438.5054016113281,3062.406005859375,284.6700439453125,569.3190307617188,883.0089721679688,764.8574829101562,364.93829345703125,1669.9000244140625,1272.8515625,1391.199951171875,258.7099914550781
2025-09-25,845.902587890625,244.89898681640625,108.2522201538086,117.56189727783203,134.7903594970703,115.97167205810547,697.54052734375,36.31487274169922,38.88999938964844,29.605636596679688,53.68279266357422,28.82029151916504,934.3955688476562,1364.29833984375,402.0059814453125,1165.700927734375,739.5521240234375,192.67176818847656,69.72516632080078,274.73870849609375,21.350000381469727,155.9185028076172,158.0072021484375,208.26026916503906,29.351423263549805,124.41677856445312,358.70001220703125,172.47999572753906,102.77999877929688,740.8804931640625,57.189998626708984,44.970001220703125,132.5096893310547,1006.5624389648438,2033.864501953125,1590.98486328125,605.5635375976562,241.57281494140625,273.4477233886719,4551.896484375,286.5,493.45001220703125,432.9961853027344,3026.013671875,278.9656982421875,560.153076171875,900.720703125,749.9586181640625,361.6043701171875,1628.5999755859375,1222.68603515625,1416.5,255.25
2025-09-26,841.7769165039062,240.6658935546875,104.74422454833984,114.30919647216797,130.23486328125,112.65017700195312,691.61669921875,35.253662109375,38.20000076293945,28.95647621154785,52.382686614990234,28.308454513549805,929.6737060546875,1348.233642578125,398.27239990234375,1153.1107177734375,711.597412109375,191.1669158935547,68.38909149169922,271.646728515625,20.969999313354492,153.68783569335938,154.29200744628906,204.05299377441406,28.707752227783203,122.80033874511719,360.6499938964844,171.0500030517578,99.55000305175781,742.4789428710938,56.72999954223633,44.18000030517578,131.8153533935547,979.0813598632812,2001.4920654296875,1568.1109619140625,598.990966796875,233.8820037841797,273.59442138671875,4448.5546875,278.8999938964844,485.25,416.26995849609375,2994.97607421875,274.69989013671875,553.8300170898438,857.40869140625,731.2734985351562,351.6026306152344,1574.800048828125,1173.2171630859375,1377.5,250.38999938964844
2025-09-29,855.3325805664062,246.03233337402344,106.41561889648438,116.63255310058594,131.51699829101562,115.01298522949219,709.4860229492188,35.594417572021484,38.5099983215332,29.369577407836914,53.255889892578125,28.692331314086914,934.8382568359375,1336.829833984375,397.6335144042969,1131.327392578125,722.230224609375,189.43283081054688,69.29642486572266,277.0826110839844,21.040000915527344,160.7863006591797,156.1496124267578,212.22940063476562,28.36115837097168,122.12599182128906,366.54998779296875,170.82000732421875,100.45999908447266,737.6836547851562,56.93000030517578,46.08000183105469,132.53945922851562,984.8956298828125,2022.9737548828125,1589.885986328125,604.6740112304688,242.34486389160156,266.9440612792969,4230.4658203125,289.8500061035156,501.5,435.5770568847656,3039.003662109375,280.5034484863281,556.0357666015625,863.3126220703125,738.4033813476562,353.0456848144531,1608.300048828125,1181.478515625,1335.800048828125,247.72000122070312
2025-09-30,857.0025024414062,250.43978881835938,109.64180755615234,119.75940704345703,134.53781127929688,119.50621795654297,735.0416259765625,36.782196044921875,39.540000915527344,29.98923110961914,54.313438415527344,29.28291130065918,935.5269165039062,1336.730712890625,397.8531494140625,1130.7279052734375,734.3605346679688,192.2731170654297,69.56563568115234,276.5340576171875,21.25,160.81605529785156,158.8096923828125,209.28231811523438,28.668142318725586,125.6861343383789,371.5,172.11000061035156,105.02999877929688,730.6904296875,57.18000030517578,46.349998474121094,133.88845825195312,992.797119140625,2004.689453125,1608.9642333984375,608.9239501953125,246.7396240234375,269.2423400878906,4375.16455078125,292.3500061035156,497.6000061035156,448.58087158203125,3051.2998046875,278.56890869140625,553.8790283203125,856.9125366210938,750.5486450195312,359.6637268066406,1633.9000244140625,1210.3436279296875,1353.199951171875,250.5800018310547
2025-10-01,848.80029296875,251.46656799316406,109.36972045898438,119.80780792236328,134.77093505859375,120.6876220703125,721.6763305664062,36.63615798950195,39.560001373291016,30.117095947265625,54.28433609008789,29.460084915161133,949.5450439453125,1360.530029296875,411.94879150390625,1158.6064453125,741.9483032226562,193.1002960205078,68.81783294677734,274.4893493652344,21.760000228881836,162.13461303710938,157.553955078125,208.98463439941406,29.08405303955078,127.520751953125,380.6000061035156,173.0800018310547,104.1500015258789,723.8470458984375,56.849998474121094,48.22999954223633,154.331787109375,981.66552734375,2005.288818359375,1603.4705810546875,641.144287109375,255.94483947753906,267.3841552734375,4349.0810546875,299.8500061035156,502.25,448.878662109375,3118.134765625,284.0747985839844,565.8389282226562,875.4677734375,769.9712524414062,361.3555908203125,1637.800048828125,1228.6580810546875,1400.800048828125,253.64999389648438
2025-10-03,851.9436645507812,255.68028259277344,111.13829803466797,121.87947082519531,133.76077270507812,121.55915069580078,749.9735717773438,36.801666259765625,39.88999938964844,30.264631271362305,54.808258056640625,29.469928741455078,949.4467163085938,1353.786865234375,419.3759765625,1180.08984375,746.19140625,191.71502685546875,68.83777618408203,275.1875305175781,21.850000381469727,164.53382873535156,160.0059814453125,207.56565856933594,29.490060806274414,130.70407104492188,385.75,174.02999877929688,105.41999816894531,741.1802368164062,57.34000015258789,48.34000015258789,150.7708282470703,983.7029418945312,1999.194091796875,1569.10986328125,638.2779541015625,259.6566162109375,269.68243408203125,4376.056640625,303.95001220703125,524.4000244140625,453.8419494628906,3141.041015625,283.9259948730469,567.0643310546875,881.1732177734375,776.5601806640625,365.8836975097656,1662.0,1251.1529541015625,1410.9000244140625,263.3999938964844
2025-10-06,858.5741577148438,258.24725341796875,111.3034896850586,122.71200561523438,132.76028442382812,122.05301666259766,742.2383422851562,36.7724609375,39.58000183105469,30.785926818847656,55.48741912841797,29.292755126953125,957.6116333007812,1352.001953125,428.4602966308594,1211.865478515625,738.1044921875,193.00064086914062,70.88176727294922,274.8883361816406,21.93000030517578,163.37387084960938,163.89950561523438,215.64285278320312,29.698015213012695,130.9519805908203,386.8500061035156,174.64999389648438,104.18000030517578,762.2098388671875,58.04999923706055,48.88999938964844,147.00155639648438,1002.7360229492188,2031.4664306640625,1632.2376708984375,663.6292724609375,257.2217102050781,277.8976135253906,4449.64599609375,304.04998779296875,531.4500122070312,466.0516052246094,3200.636962890625,288.4398193359375,565.4957885742188,888.1190185546875,790.2297973632812,361.0570068359375,1671.800048828125,1222.885009765625,1399.4000244140625,260.75
2025-10-07,849.3897094726562,253.6460723876953,110.94393920898438,123.97048950195312,134.56695556640625,122.24668884277344,741.8956298828125,36.67510223388672,39.599998474121094,30.62855339050293,55.50682067871094,29.40102767944336,966.514404296875,1364.3974609375,424.6468811035156,1185.885498046875,747.788818359375,198.49188232421875,71.77912902832031,272.8435974121094,22.219999313354492,163.05662536621094,163.24562072753906,216.88320922851562,30.83681869506836,130.9817352294922,385.6000061035156,174.3000030517578,104.0999984741211,763.2587890625,57.68000030517578,48.41999816894531,144.0853271484375,1010.3392333984375,2030.8670654296875,1629.740478515625,659.033447265625,256.6377258300781,276.2839050292969,4390.1396484375,303.5,537.0,472.0075378417969,3215.412353515625,288.6382751464844,555.49658203125,883.108154296875,791.0165405273438,382.50347900390625,1673.5,1204.2720947265625,1392.0,259.3999938964844
2025-10-08,843.0538940429688,253.6945037841797,109.94304656982422,122.01499938964844,132.11923217773438,120.88129425048828,744.735107421875,36.34408187866211,39.119998931884766,30.294137954711914,54.97319412231445,28.918720245361328,962.7762451171875,1358.8443603515625,422.83001708984375,1179.690185546875,739.7518310546875,201.920166015625,71.77912902832031,285.7102966308594,22.040000915527344,159.3586883544922,159.3000946044922,223.3727264404297,30.529836654663086,128.2942657470703,393.54998779296875,171.91000366210938,102.0199966430664,766.9552001953125,57.060001373291016,47.70000076293945,143.43067932128906,1016.89892578125,2011.8831787109375,1605.46826171875,659.13232421875,252.94573974609375,271.0516357421875,4337.47705078125,295.25,526.5499877929688,485.8550720214844,3235.740234375,290.6719970703125,550.987060546875,869.464599609375,780.2971801757812,386.4842834472656,1667.9000244140625,1213.42919921875,1375.5,256.0
