Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2021-01-01,489.7408752441406,487.0433349609375,2383.68359375,2633.82568359375,620.7275390625,3002.03857421875,514.0641479492188,884.2991943359375,129.1801300048828,488.0657653808594,3238.98046875,788.78076171875,85.19889831542969,3718.387939453125,1009.4320678710938,2399.09033203125,906.5850219726562,751.7260131835938,663.9056396484375,665.8001708984375,2523.561279296875,228.83042907714844,2173.496337890625,505.92626953125,159.7166290283203,867.872802734375,1086.09716796875,366.791259765625,396.4663391113281,1218.8731689453125,691.4932250976562,7371.6318359375,80.07530975341797,868.0438842773438,67.06398010253906,80.89329528808594,897.047119140625,884.6102294921875,194.43408203125,253.24232482910156,561.1223754882812,2521.07421875,573.8136596679688,54.244354248046875,800.046630859375,1529.7099609375,5044.90966796875,176.860595703125
2021-01-04,493.0812683105469,482.2584533691406,2378.155517578125,2613.091064453125,621.623046875,3037.567138671875,507.8379821777344,887.1204833984375,133.71217346191406,489.9132385253906,3225.453857421875,794.1722412109375,86.39488983154297,3731.139892578125,1015.3831176757812,2505.708251953125,936.7430419921875,775.3731079101562,659.6895141601562,682.926025390625,2475.736328125,244.1433868408203,2208.9541015625,509.9544372558594,159.38052368164062,865.6552734375,1110.0518798828125,379.40350341796875,390.7998352050781,1235.4129638671875,707.2120361328125,7382.17431640625,80.07530975341797,864.6212768554688,69.7623519897461,80.445068359375,898.55908203125,900.4174194335938,195.50531005859375,254.7378387451172,568.7921752929688,2616.811767578125,576.1986083984375,58.453346252441406,819.6806640625,1522.1527099609375,5079.6181640625,180.64300537109375
2021-01-05,492.9815368652344,482.79010009765625,2477.06201171875,2651.19140625,661.1773681640625,3011.868896484375,498.3748474121094,879.354736328125,132.57916259765625,486.9761962890625,3223.820068359375,789.4009399414062,85.07298278808594,3711.673828125,1018.2046508789062,2523.823974609375,933.6835327148438,784.0331420898438,664.6743774414062,700.49365234375,2494.72802734375,240.30313110351562,2230.84814453125,515.2775268554688,157.9241485595703,888.6019287109375,1114.834228515625,372.0149841308594,389.6466369628906,1227.6131591796875,698.71533203125,7337.2724609375,78.90309143066406,873.1038208007812,68.3232192993164,80.25297546386719,887.3882446289062,894.637939453125,202.2960205078125,255.3722686767578,567.8980712890625,2662.91552734375,581.4931030273438,57.40320587158203,821.2350463867188,1541.8311767578125,5092.9677734375,185.15451049804688
2021-01-06,489.4916076660156,480.2284851074219,2469.856201171875,2662.103759765625,651.0275268554688,2986.0419921875,489.73919677734375,875.915283203125,130.98956298828125,497.68212890625,3213.470703125,787.0630493164062,85.04153442382812,3748.142578125,1018.4743041992188,2495.94287109375,956.3141479492188,773.6331787109375,661.8092041015625,705.6951904296875,2508.026611328125,248.7036590576172,2200.578857421875,524.3409423828125,153.40560913085938,889.2767333984375,1104.7525634765625,378.0858154296875,391.76409912109375,1234.8492431640625,694.9390258789062,7311.5380859375,79.10519409179688,871.080810546875,69.7623519897461,83.73202514648438,863.986083984375,899.3306274414062,217.3754119873047,258.3633728027344,569.6390991210938,2627.186279296875,577.1047973632812,57.677330017089844,815.7538452148438,1543.4505615234375,5195.1376953125,185.2000732421875
2021-01-07,516.613525390625,496.7097473144531,2476.174072265625,2649.6728515625,667.7945556640625,2964.69873046875,494.67529296875,896.0178833007812,132.6468048095703,516.583251953125,3225.36328125,788.7330322265625,85.92279052734375,3673.949462890625,1015.1231079101562,2500.141357421875,965.29833984375,761.2559814453125,659.8059692382812,691.2191162109375,2485.009033203125,262.00048828125,2156.472900390625,518.969970703125,151.46377563476562,917.9117431640625,1087.56201171875,381.56829833984375,388.1852722167969,1258.296142578125,702.7749633789062,7251.58740234375,78.41802215576172,852.8291015625,70.44598388671875,84.11622619628906,862.5869750976562,903.13427734375,237.2754669189453,260.7652893066406,566.439453125,2611.08642578125,573.1935424804688,60.966922760009766,813.7904663085938,1513.76123046875,5147.080078125,185.35955810546875
2021-01-08,516.5138549804688,499.75469970703125,2520.543701171875,2699.444580078125,669.38671875,3043.3447265625,494.77264404296875,914.321044921875,135.33558654785156,511.84613037109375,3245.743896484375,800.3271484375,87.93708801269531,3728.14501953125,1028.0941162109375,2604.91943359375,975.4481811523438,786.6432495117188,666.98046875,703.6832275390625,2571.102783203125,257.4882507324219,2176.818603515625,519.8811645507812,150.4928436279297,906.10107421875,1130.6026611328125,379.1682434082031,391.82379150390625,1290.671142578125,727.4154663085938,7681.78173828125,80.964599609375,861.2481079101562,72.42478942871094,86.89093780517578,872.7647705078125,924.2269897460938,235.2600555419922,259.2243957519531,584.2259521484375,2686.935791015625,581.4931030273438,60.15296173095703,859.8895874023438,1519.895263671875,5331.87353515625,196.0459442138672
2021-01-11,517.6605834960938,491.3931884765625,2517.6318359375,2703.81005859375,663.6649780273438,3119.40380859375,485.2558898925781,895.828369140625,135.87673950195312,518.3834228515625,3279.878662109375,817.646728515625,89.19603729248047,3692.642578125,1043.221923828125,2620.298828125,975.4481811523438,834.4515380859375,676.2050170898438,711.6328125,2600.87109375,254.1280059814453,2211.3212890625,522.4228515625,151.23976135253906,895.7847290039062,1185.8360595703125,375.5915832519531,385.3520202636719,1268.6807861328125,744.975341796875,7890.578125,80.03489685058594,865.2564697265625,73.7919692993164,86.89093780517578,856.313232421875,924.968017578125,227.26187133789062,256.0520935058594,584.4141845703125,2734.761474609375,600.0477905273438,58.67686462402344,881.5687866210938,1534.91162109375,5362.33837890625,203.6107177734375
2021-01-12,523.8926391601562,494.1965026855469,2484.761474609375,2581.634033203125,672.3719482421875,3125.35400390625,490.89776611328125,893.1268310546875,136.1472930908203,536.0054321289062,3296.946044921875,804.5736083984375,92.31190490722656,3639.6064453125,1031.0985107421875,2718.896728515625,981.2758178710938,839.9876708984375,689.9718017578125,705.0573120117188,2641.986328125,253.79200744628906,2162.890625,525.5877685546875,154.18983459472656,894.3867797851562,1182.001708984375,376.0621643066406,378.4527893066406,1268.49267578125,736.2426147460938,7847.73583984375,80.964599609375,846.7977905273438,74.4395751953125,86.9549560546875,883.3036499023438,913.8535766601562,229.25006103515625,265.11590576171875,573.73291015625,2733.3837890625,595.5642700195312,58.61359786987305,870.6065063476562,1498.793701171875,5376.92724609375,208.57794189453125
2021-01-13,534.5121459960938,518.749267578125,2447.20263671875,2565.644287109375,684.4122924804688,3105.218017578125,477.33587646484375,876.64306640625,139.30955505371094,547.8482666015625,3287.4140625,803.1898803710938,91.77685546875,3593.138916015625,1018.801513671875,2706.631103515625,1003.6636352539062,835.12353515625,685.1498413085938,700.0029296875,2648.940673828125,252.1598663330078,2159.658935546875,533.7401123046875,157.7747802734375,908.9452514648438,1195.271484375,379.2623291015625,374.2079162597656,1271.0301513671875,782.0306396484375,7801.5390625,82.90485382080078,847.748046875,75.73480224609375,87.50989532470703,875.0665893554688,915.3848876953125,220.94322204589844,278.07708740234375,566.8157958984375,2719.69482421875,591.84375,59.81556701660156,875.0650634765625,1477.8885498046875,5388.130859375,209.17037963867188
2021-01-14,530.5734252929688,519.039306640625,2479.579345703125,2527.876708984375,672.67041015625,3083.7890625,474.8483581542969,872.0272827148438,144.31512451171875,550.02734375,3327.631103515625,802.4265747070312,92.31190490722656,3598.259521484375,1022.4414672851562,2723.567626953125,990.9400024414062,812.781494140625,684.2647705078125,693.7708740234375,2656.91162109375,250.9597930908203,2183.510009765625,530.6710205078125,159.94068908691406,934.9290161132812,1180.92431640625,373.0973815917969,376.30548095703125,1293.6783447265625,783.4939575195312,7810.740234375,82.62188720703125,853.078369140625,75.59090423583984,87.55258178710938,884.9058227539062,914.0018310546875,221.23374938964844,278.48492431640625,571.2859497070312,2804.0126953125,585.7382202148438,59.579383850097656,861.1167602539062,1462.3323974609375,5322.91064453125,207.0513153076172
