Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TMPV.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,LTM.NS
2024-03-19,3048.6318359375,1224.751953125,6079.333984375,2729.92529296875,1049.0931396484375,8242.701171875,648.3197631835938,1578.38623046875,182.02786254882812,1211.415283203125,1395.4901123046875,368.4350280761719,1212.0697021484375,3629.062255859375,2157.62939453125,1460.043701171875,693.9012451171875,626.38623046875,4249.94091796875,526.7454223632812,2157.089111328125,1066.4691162109375,1416.0601806640625,1438.9434814453125,356.90374755859375,792.689208984375,349.1443176269531,3408.987548828125,1797.0362548828125,11365.5224609375,1222.955810546875,298.8136291503906,233.55154418945312,242.38040161132812,1408.267333984375,1456.549072265625,685.4937133789062,442.51055908203125,1519.4044189453125,1120.5445556640625,935.9786987304688,139.61013793945312,3680.056640625,1154.266357421875,3560.99609375,3945.729736328125,9338.3271484375,456.0788879394531,231.93637084960938,4913.00390625
2024-03-20,3047.383544921875,1228.8963623046875,6139.84716796875,2739.4287109375,1033.069091796875,8238.3115234375,653.553466796875,1581.580078125,184.04058837890625,1214.8177490234375,1377.7027587890625,368.8307189941406,1205.8265380859375,3782.110107421875,2151.37646484375,1449.041748046875,685.1398315429688,620.3451538085938,4220.6513671875,521.0203857421875,2133.30078125,1067.01025390625,1423.41650390625,1432.95361328125,362.26318359375,786.3560180664062,352.2872619628906,3416.775634765625,1797.5235595703125,11702.75390625,1249.5113525390625,299.0042419433594,237.69557189941406,247.66783142089844,1426.5467529296875,1453.60888671875,697.2848510742188,447.7734680175781,1520.2877197265625,1098.8424072265625,919.0719604492188,136.7006072998047,3674.134521484375,1165.3734130859375,3568.0517578125,3955.106201171875,9369.24609375,450.5392761230469,231.30361938476562,4908.529296875
2024-03-21,3062.413330078125,1245.7203369140625,6148.2509765625,2735.792236328125,1033.917724609375,8348.0205078125,660.06494140625,1599.44482421875,193.2696075439453,1203.9693603515625,1408.1260986328125,379.8648376464844,1210.74609375,3826.388916015625,2189.143310546875,1456.9849853515625,692.1776733398438,616.2352905273438,4229.494140625,532.7171020507812,2133.681396484375,1064.3538818359375,1465.43115234375,1432.7230224609375,367.0997314453125,803.8712768554688,353.6342468261719,3465.743896484375,1818.4283447265625,11670.412109375,1251.1771240234375,309.82427978515625,236.88478088378906,256.1839294433594,1433.685791015625,1463.2271728515625,704.9087524414062,447.1156311035156,1535.8404541015625,1108.5205078125,942.9661254882812,140.87716674804688,3676.031494140625,1182.3798828125,3604.870361328125,3991.81396484375,9484.0341796875,450.6381530761719,234.5610809326172,4965.158203125
2024-03-22,3103.55859375,1264.616455078125,6340.5791015625,2755.526611328125,1031.62158203125,8533.716796875,664.5025634765625,1584.4244384765625,194.5997772216797,1219.0584716796875,1439.7645263671875,379.7769470214844,1225.563720703125,3894.198486328125,2207.009521484375,1422.336181640625,690.7891845703125,617.8197631835938,4383.05078125,540.6629638671875,2147.193359375,1072.716796875,1493.0789794921875,1390.4705810546875,373.5049133300781,816.1912841796875,354.4823303222656,3522.013671875,1831.04931640625,12091.3876953125,1260.8538818359375,309.5859680175781,237.155029296875,258.0555725097656,1437.6875,1496.16845703125,707.1818237304688,450.9660339355469,1578.720703125,1097.5716552734375,957.5274047851562,142.4727325439453,3618.61865234375,1163.8526611328125,3683.525390625,3938.697509765625,9564.048828125,464.932373046875,228.30392456054688,4816.10400390625
2024-03-26,3105.805419921875,1286.9169921875,6287.42578125,2729.48876953125,1038.8597412109375,8548.3115234375,679.1668090820312,1590.761962890625,196.47186279296875,1196.37548828125,1431.0166015625,383.2937927246094,1212.0599365234375,3818.724609375,2223.38671875,1426.353515625,682.4347534179688,620.8403930664062,4371.0263671875,551.4219360351562,2131.4453125,1066.22314453125,1499.595947265625,1375.5413818359375,372.67706298828125,813.3216552734375,349.9525146484375,3572.928955078125,1816.57666015625,12005.9765625,1267.076416015625,313.73284912109375,239.18202209472656,252.7213592529297,1424.3978271484375,1481.5169677734375,700.8837280273438,459.0635986328125,1568.1231689453125,1087.6004638671875,963.781982421875,143.0358428955078,3587.715087890625,1156.2020263671875,3675.078369140625,3872.01513671875,9483.9853515625,460.3819580078125,224.90585327148438,4787.4287109375
2024-03-27,3117.939697265625,1305.2706298828125,6196.9296875,2744.859130859375,1051.1397705078125,8740.9716796875,690.2388305664062,1579.5341796875,196.52113342285156,1207.914306640625,1422.3658447265625,377.5788879394531,1194.13037109375,3821.360595703125,2190.929931640625,1411.6995849609375,689.7598876953125,620.295654296875,4278.76171875,550.4348754882812,2131.15966796875,1066.2724609375,1514.2591552734375,1367.4320068359375,372.9820556640625,809.5117797851562,354.32269287109375,3608.267578125,1833.339599609375,12260.58984375,1257.4486083984375,316.1161193847656,235.80372619628906,252.90850830078125,1475.0618896484375,1474.6893310546875,694.490966796875,461.7337341308594,1574.059814453125,1066.5826416015625,956.403564453125,143.31741333007812,3553.85009765625,1155.695068359375,3735.895751953125,3865.4814453125,9506.4580078125,450.5887145996094,221.3671417236328,4741.529296875
2024-03-28,3192.839599609375,1324.0682373046875,6321.5849609375,2760.617919921875,1045.498779296875,8727.2822265625,712.1073608398438,1640.613525390625,198.54103088378906,1211.6617431640625,1455.0247802734375,381.667236328125,1216.61376953125,3924.36865234375,2270.28515625,1409.2802734375,693.20703125,627.22802734375,4418.89013671875,553.001220703125,2154.615234375,1075.66845703125,1533.4644775390625,1380.51806640625,373.2870788574219,821.5349731445312,356.2982482910156,3664.245361328125,1872.517822265625,12348.79296875,1284.83740234375,320.1199645996094,241.47921752929688,259.1317443847656,1468.145263671875,1495.3214111328125,712.53271484375,456.5965881347656,1590.152099609375,1071.6170654296875,970.23193359375,146.27389526367188,3586.605224609375,1150.4410400390625,3778.03076171875,3938.098876953125,9630.6298828125,451.0833435058594,225.02304077148438,4752.017578125
2024-04-01,3247.766357421875,1357.6669921875,6421.478515625,2784.1337890625,1051.3892822265625,8626.158203125,712.6676635742188,1642.75927734375,208.0000762939453,1200.56689453125,1456.6771240234375,388.6570129394531,1234.879150390625,3853.4345703125,2275.49609375,1421.2862548828125,704.027099609375,628.614501953125,4380.01025390625,561.2431640625,2175.12060546875,1081.916015625,1522.997802734375,1378.1217041015625,371.84912109375,862.8492431640625,357.3359375,3736.383544921875,1867.2550048828125,12318.65625,1266.83154296875,326.3641357421875,243.1458282470703,262.1732482910156,1467.0831298828125,1485.05517578125,718.1678466796875,470.5181884765625,1598.6888427734375,1062.525634765625,969.6944580078125,153.1253204345703,3624.03173828125,1147.1689453125,3715.027099609375,3877.05224609375,9833.3857421875,461.1733703613281,227.2962188720703,4698.32421875
2024-04-02,3264.39404296875,1385.5426025390625,6384.18603515625,2787.237060546875,1045.498779296875,8849.3447265625,708.38720703125,1653.28857421875,217.7546844482422,1191.5924072265625,1447.686279296875,389.6681213378906,1232.3502197265625,3829.562255859375,2289.143798828125,1395.356689453125,708.6472778320312,625.7920532226562,4267.7666015625,563.8095703125,2175.882080078125,1063.763427734375,1539.783935546875,1366.51025390625,371.1083984375,870.072998046875,350.6908874511719,3706.59375,1921.8316650390625,12301.849609375,1285.3028564453125,328.69970703125,245.4881134033203,261.61175537109375,1469.2320556640625,1465.7686767578125,725.8391723632812,477.1355285644531,1591.8201904296875,1105.783203125,981.8125610351562,154.5331573486328,3593.54443359375,1140.025390625,3732.467529296875,3882.1396484375,9916.1162109375,470.1257629394531,225.53860473632812,4715.78857421875
2024-04-03,3229.140869140625,1378.6845703125,6339.7333984375,2782.533935546875,1061.5228271484375,8662.6962890625,718.3977661132812,1637.1204833984375,218.24734497070312,1208.8017578125,1430.2874755859375,391.6903076171875,1209.9952392578125,3841.278564453125,2288.300048828125,1402.25,709.6766357421875,618.0673828125,4264.3984375,569.1396484375,2155.424072265625,1059.8280029296875,1523.2447509765625,1364.4830322265625,370.5419921875,859.9299926757812,345.4526672363281,3682.304443359375,1938.7408447265625,12179.736328125,1251.3243408203125,334.8486022949219,248.0556182861328,262.12646484375,1454.0650634765625,1456.0010986328125,730.2430419921875,494.64630126953125,1589.4652099609375,1094.39453125,986.2103271484375,153.59458923339844,3652.298583984375,1156.9395751953125,3689.2890625,3913.011962890625,9880.3076171875,471.5601501464844,226.47598266601562,4685.52587890625
